transaction_id,customer_id,transaction_date,amount,quantity,product_category,product_name
TXNKSHRIGAGQP,CUST39197841,2025-12-12 20:58:32.794066,221.25,1,Office Supplies,Stationery
TXNM3YIUKP4CU,CUST39197841,2025-12-12 20:58:32.794066,161.53,2,Health & Beauty,Skincare
TXN6JHRK8D9O4,CUST39197841,2025-12-14 20:58:32.794066,50.66,5,Food & Beverages,Beverages
TXNK66RLGXOYF,CUST39197841,2025-12-14 20:58:32.794066,249.46,3,Office Supplies,Furniture
TXNMVV9KCSTU8,CUST43249421,2025-10-17 20:58:32.794066,175.31,4,Office Supplies,Furniture
TXNF2YI1MIJMG,CUST43249421,2025-04-09 20:58:32.794066,145.05,2,Food & Beverages,Gourmet Food
TXNFCE9MTZZY6,CUST43249421,2025-08-31 20:58:32.794066,106.75,1,Office Supplies,Furniture
TXNYG0DLTNYJU,CUST43249421,2025-07-30 20:58:32.794066,117.05,2,Electronics,Smartphone
TXNIFNLO8ZGLP,CUST43249421,2025-10-08 20:58:32.794066,199.54,3,Food & Beverages,Snacks
TXNYNOV5WSHYK,CUST43249421,2025-09-09 20:58:32.794066,132.86,4,Toys & Games,Board Games
TXNM5L9OVJ821,CUST43249421,2026-01-01 20:58:32.794066,108.26,2,Automotive,Tools
TXNDDI77DC2WR,CUST43249421,2025-12-25 20:58:32.794066,164.41,1,Food & Beverages,Snacks
TXNKCS0SV1ZH8,CUST43249421,2025-12-23 20:58:32.794066,201.76,1,Toys & Games,Board Games
TXNSFUMVQXA7C,CUST43249421,2025-11-05 20:58:32.794066,217.66,2,Toys & Games,Puzzles
TXNVVIF2J3VQ5,CUST43249421,2025-06-26 20:58:32.794066,227.26,1,Electronics,Smart Watch
TXN4BOW62D0I8,CUST43249421,2025-06-06 20:58:32.794066,158.13,4,Automotive,Cleaning Supplies
TXNCNJCBWKAVC,CUST43249421,2025-12-02 20:58:32.794066,182.69,4,Books,Educational
TXN75PV4Q3MLI,CUST43249421,2025-04-27 20:58:32.794066,159.14,3,Sports & Outdoors,Camping Gear
TXNN2JTCTS2Q5,CUST43249421,2025-03-30 20:58:32.794066,107.27,4,Sports & Outdoors,Camping Gear
TXN0H7X4NPASG,CUST43249421,2025-07-18 20:58:32.794066,126.22,4,Clothing,T-Shirt
TXN56XL07F66V,CUST43249421,2025-06-29 20:58:32.794066,114.2,3,Electronics,Smartphone
TXNI9S05XJVA0,CUST43249421,2026-01-21 20:58:32.794066,189.26,1,Electronics,Smartphone
TXNKN8U22EF63,CUST43249421,2025-08-23 20:58:32.794066,165.37,1,Clothing,Dress
TXNA7EHXC0D3Y,CUST43249421,2025-07-21 20:58:32.794066,199.87,1,Sports & Outdoors,Camping Gear
TXNDR87P41JS5,CUST43249421,2025-08-16 20:58:32.794066,177.72,3,Sports & Outdoors,Fitness Equipment
TXNHLFHH40EL3,CUST43249421,2025-05-21 20:58:32.794066,143.97,1,Office Supplies,Desk Accessories
TXNAF7GJ8GDIL,CUST43249421,2025-06-22 20:58:32.794066,149.32,5,Books,Fiction
TXNSBQMUOAS4V,CUST43249421,2025-12-13 20:58:32.794066,102.24,2,Electronics,Tablet
TXNM39XFK4T4D,CUST43249421,2025-05-10 20:58:32.794066,152.52,4,Food & Beverages,Beverages
TXNU9B5P8WABA,CUST43249421,2025-08-06 20:58:32.794066,146.25,4,Electronics,Smartphone
TXNURF7JDJ50J,CUST43249421,2026-01-21 20:58:32.794066,147.46,2,Clothing,T-Shirt
TXNEGJREE7KJH,CUST43249421,2025-06-04 20:58:32.794066,88.9,2,Sports & Outdoors,Fitness Equipment
TXNZVLFFDYXZB,CUST43249421,2026-01-11 20:58:32.794066,71.35,1,Office Supplies,Furniture
TXNXR6OWVDIPN,CUST43249421,2025-08-17 20:58:32.794066,96.49,3,Books,Educational
TXNI5HGIXRL1B,CUST43249421,2025-07-16 20:58:32.794066,98.86,1,Toys & Games,Action Figures
TXNCRCO1N0BCC,CUST43249421,2025-07-29 20:58:32.794066,178.19,5,Toys & Games,Video Games
TXNR5HCUBKZ4T,CUST43249421,2025-08-02 20:58:32.794066,96.84,2,Home & Garden,Furniture
TXNR2DBACFCR9,CUST43249421,2025-04-10 20:58:32.794066,190.25,4,Clothing,T-Shirt
TXNUGGGTCGDD0,CUST43249421,2025-04-20 20:58:32.794066,186.6,2,Health & Beauty,Makeup
TXNOJU834LEPQ,CUST43249421,2025-12-23 20:58:32.794066,163.08,4,Home & Garden,Furniture
TXN5EUCRIB5K3,CUST43249421,2025-04-09 20:58:32.794066,116.23,2,Health & Beauty,Supplements
TXNJGIXM702E2,CUST43249421,2025-04-17 20:58:32.794066,145.44,3,Home & Garden,Tools
TXN0RUNH978I0,CUST43249421,2025-09-02 20:58:32.794066,164.81,4,Home & Garden,Kitchen Appliances
TXN3ZG9T48RFF,CUST43249421,2025-06-29 20:58:32.794066,222.47,2,Health & Beauty,Personal Care
TXNC2AQQUR553,CUST43249421,2025-11-01 20:58:32.794066,71.19,3,Health & Beauty,Skincare
TXN79N18YMA1A,CUST43249421,2025-06-03 20:58:32.794066,114.83,4,Automotive,Car Accessories
TXNT1PD79CETD,CUST43249421,2025-05-22 20:58:32.794066,78.81,3,Office Supplies,Electronics
TXN85NW3LOUHE,CUST43249421,2025-06-15 20:58:32.794066,118.43,1,Food & Beverages,Beverages
TXNJVK2N9RPYJ,CUST49063399,2025-11-26 20:58:32.794066,273.88,3,Clothing,Jacket
TXN9Y1DKJ61L1,CUST49063399,2025-03-06 20:58:32.794066,271.48,3,Sports & Outdoors,Camping Gear
TXNFOAPPEH1YN,CUST49063399,2024-11-22 20:58:32.794066,283.6,4,Food & Beverages,Organic Products
TXN3WBCQ92NG2,CUST49063399,2025-10-16 20:58:32.794066,218.46,4,Toys & Games,Action Figures
TXNK5LAUXJ485,CUST49063399,2025-12-21 20:58:32.794066,310.21,3,Toys & Games,Board Games
TXN8RA2OXY1WB,CUST49063399,2025-04-28 20:58:32.794066,319.28,1,Home & Garden,Tools
TXNY1UT7DE8NI,CUST49063399,2025-12-14 20:58:32.794066,339.14,5,Health & Beauty,Personal Care
TXNHAJBQE3LCH,CUST49063399,2025-05-13 20:58:32.794066,224.07,5,Books,Non-Fiction
TXN2CHV7I02BX,CUST49063399,2025-12-18 20:58:32.794066,199.53,4,Health & Beauty,Makeup
TXN2N7HRLBONS,CUST49063399,2025-04-01 20:58:32.794066,181.18,5,Health & Beauty,Makeup
TXNOCJSK1FP4H,CUST98446427,2025-10-16 20:58:32.794066,274.54,4,Books,Educational
TXN0D3BJJMIBG,CUST98446427,2025-10-25 20:58:32.794066,144.65,5,Clothing,Dress
TXN9A80MMJG3E,CUST98446427,2026-02-08 20:58:32.794066,178.72,1,Office Supplies,Furniture
TXN43TOP7ZMXT,CUST98446427,2025-11-09 20:58:32.794066,114.06,1,Automotive,Car Accessories
TXNN48CSEA37A,CUST98446427,2025-11-02 20:58:32.794066,107.86,5,Electronics,Tablet
TXNWZ5TAMWBPK,CUST98446427,2025-12-26 20:58:32.794066,102.84,5,Health & Beauty,Makeup
TXNJLWS3XASGS,CUST98446427,2025-12-03 20:58:32.794066,171.08,1,Office Supplies,Furniture
TXNHDYDF17VA4,CUST98446427,2025-10-31 20:58:32.794066,40.32,4,Electronics,Smartphone
TXNPL4AQQ5IDW,CUST98446427,2025-11-26 20:58:32.794066,174.85,3,Books,Educational
TXNDNML0ZMXS5,CUST98446427,2025-12-10 20:58:32.794066,126.39,2,Automotive,Parts
TXN3G23TEEXQW,CUST98446427,2025-10-22 20:58:32.794066,171.48,5,Automotive,Tools
TXNSXH6R2WIZ8,CUST98446427,2025-10-31 20:58:32.794066,40.83,4,Home & Garden,Kitchen Appliances
TXNTF855ZSS3E,CUST98446427,2025-12-15 20:58:32.794066,165.17,3,Office Supplies,Stationery
TXNFQWRSK0IST,CUST98446427,2026-01-08 20:58:32.794066,201.32,5,Health & Beauty,Supplements
TXN5GZZXVVMQU,CUST98446427,2026-01-10 20:58:32.794066,176.6,4,Home & Garden,Tools
TXNBXJAU9LQ0G,CUST98446427,2025-12-21 20:58:32.794066,188.02,1,Health & Beauty,Supplements
TXN73AHXI9DSM,CUST98446427,2025-12-19 20:58:32.794066,67.81,5,Office Supplies,Desk Accessories
TXNVZ015F01BC,CUST98446427,2026-01-20 20:58:32.794066,172.48,4,Home & Garden,Tools
TXNOZV9MGN6NU,CUST98446427,2025-11-15 20:58:32.794066,128.57,3,Sports & Outdoors,Sportswear
TXNXDUVE0N710,CUST98446427,2025-11-01 20:58:32.794066,183.14,4,Office Supplies,Electronics
TXND2J1B3S2C3,CUST98446427,2026-01-30 20:58:32.794066,233.95,3,Home & Garden,Decor
TXNAKW5SYM3T4,CUST98446427,2026-01-18 20:58:32.794066,178.08,3,Books,Fiction
TXNP5NGD99PC2,CUST98446427,2026-01-24 20:58:32.794066,245.84,2,Office Supplies,Electronics
TXN4ZTUQF3R61,CUST98446427,2025-10-27 20:58:32.794066,113.49,2,Food & Beverages,Beverages
TXN71XKW2AG0Y,CUST98446427,2026-01-09 20:58:32.794066,146.96,1,Toys & Games,Action Figures
TXNBP4CEU5N6H,CUST98446427,2025-12-03 20:58:32.794066,200.92,2,Electronics,Smart Watch
TXNTOX4BXB2OM,CUST98446427,2025-10-14 20:58:32.794066,117.17,5,Office Supplies,Stationery
TXNFHA332INM9,CUST98446427,2025-10-11 20:58:32.794066,139.14,2,Electronics,Smartphone
TXNICGUSYKJNW,CUST98446427,2025-10-26 20:58:32.794066,216.04,3,Health & Beauty,Personal Care
TXN4YQ8MLD14E,CUST98446427,2025-12-12 20:58:32.794066,207.95,5,Home & Garden,Furniture
TXN5AJTTWI2H5,CUST98446427,2026-01-24 20:58:32.794066,251.53,4,Toys & Games,Video Games
TXNJV6W4AXBK6,CUST04349515,2025-07-12 20:58:32.794066,93.9,5,Office Supplies,Desk Accessories
TXNN4PGJ0K060,CUST04349515,2024-08-14 20:58:32.794066,116.73,1,Food & Beverages,Organic Products
TXNE2PH6ZHARS,CUST04349515,2025-02-03 20:58:32.794066,121.97,3,Electronics,Smart Watch
TXN8YAFLX3QOR,CUST04349515,2024-12-20 20:58:32.794066,165.74,2,Food & Beverages,Organic Products
TXNBM369PC9RJ,CUST04349515,2025-07-21 20:58:32.794066,146.75,4,Automotive,Car Accessories
TXN83OQZKVJA1,CUST04349515,2025-10-15 20:58:32.794066,146.95,1,Food & Beverages,Beverages
TXN8R5GE42Z0N,CUST04349515,2024-07-19 20:58:32.794066,91.33,5,Office Supplies,Stationery
TXNRIWBI8DQJK,CUST04349515,2025-06-27 20:58:32.794066,158.56,1,Toys & Games,Puzzles
TXNFOBOBJP4RR,CUST04349515,2026-01-12 20:58:32.794066,94.83,3,Electronics,Smart Watch
TXNYSR19Z47I2,CUST04349515,2025-11-11 20:58:32.794066,150.87,2,Toys & Games,Puzzles
TXNCJ0VLUX2A1,CUST27049564,2025-10-12 20:58:32.794066,160.24,4,Office Supplies,Furniture
TXNCDVD34DTD8,CUST27049564,2025-10-15 20:58:32.794066,160.27,3,Office Supplies,Furniture
TXNV54UU1WGCQ,CUST27049564,2025-10-25 20:58:32.794066,113.38,5,Health & Beauty,Skincare
TXNTAAC77Z7WI,CUST27049564,2025-11-20 20:58:32.794066,125.66,2,Toys & Games,Video Games
TXNIOYHMQKZXI,CUST27049564,2025-10-10 20:58:32.794066,226.77,1,Sports & Outdoors,Camping Gear
TXN3K9GOFN5ZV,CUST86836342,2025-06-28 20:58:32.794066,138.59,5,Home & Garden,Decor
TXNQ5YV31T8DQ,CUST86836342,2025-10-09 20:58:32.794066,207.35,4,Books,Educational
TXNBU0VBCJS9K,CUST86836342,2025-08-29 20:58:32.794066,80.55,1,Office Supplies,Desk Accessories
TXNJS5P6HTAJE,CUST86836342,2025-07-24 20:58:32.794066,179.61,2,Home & Garden,Bedding
TXNV1FSPJPY84,CUST86836342,2025-12-15 20:58:32.794066,290.09,1,Food & Beverages,Beverages
TXNMG9V0LTIC0,CUST86836342,2025-07-23 20:58:32.794066,258.27,4,Sports & Outdoors,Sportswear
TXNOU7AENQX36,CUST86836342,2026-01-27 20:58:32.794066,235.52,2,Books,Non-Fiction
TXNZT5NXDYSCT,CUST86836342,2025-08-05 20:58:32.794066,164.36,4,Office Supplies,Electronics
TXN4219NM8MD6,CUST86836342,2025-09-30 20:58:32.794066,284.83,1,Home & Garden,Furniture
TXNWZEZF3DJ0O,CUST86836342,2026-01-13 20:58:32.794066,236.97,5,Automotive,Car Accessories
TXNY1VL2JJRS0,CUST86836342,2026-01-24 20:58:32.794066,263.05,3,Electronics,Smartphone
TXNPU7G46WZTO,CUST86836342,2026-02-04 20:58:32.794066,202.78,5,Office Supplies,Desk Accessories
TXNPW6YHTS4XC,CUST86836342,2025-09-26 20:58:32.794066,94.18,1,Home & Garden,Kitchen Appliances
TXNO9DDW6D8RH,CUST86836342,2025-12-31 20:58:32.794066,231.38,3,Books,Non-Fiction
TXNUKNTMP2LTM,CUST86836342,2025-08-16 20:58:32.794066,214.64,3,Sports & Outdoors,Sportswear
TXNZC9YG7ZOC5,CUST86836342,2026-02-09 20:58:32.794066,293.44,1,Electronics,Laptop
TXN1JDRPGY084,CUST86836342,2025-08-14 20:58:32.794066,161.76,2,Electronics,Smart Watch
TXN6Q5CQ1ORBH,CUST86836342,2025-11-09 20:58:32.794066,300.16,1,Home & Garden,Bedding
TXNEVHSIUXYWW,CUST86836342,2025-11-23 20:58:32.794066,283.5,4,Electronics,Headphones
TXNBR8TLMRTAZ,CUST86836342,2025-07-02 20:58:32.794066,142.28,4,Clothing,Accessories
TXNFCQC6T9V1P,CUST86836342,2025-12-02 20:58:32.794066,194.44,2,Health & Beauty,Makeup
TXN1HQI6TA3M4,CUST86836342,2025-09-28 20:58:32.794066,132.68,1,Sports & Outdoors,Camping Gear
TXNSXFWHA9L4D,CUST86836342,2025-09-04 20:58:32.794066,186.1,2,Health & Beauty,Skincare
TXNNQY3BD7S8T,CUST11628390,2024-07-03 20:58:32.794066,116.44,3,Home & Garden,Tools
TXN2MRETC3BFS,CUST11628390,2024-07-28 20:58:32.794066,214.32,2,Food & Beverages,Gourmet Food
TXNOXK9LSTFJH,CUST11628390,2024-10-12 20:58:32.794066,112.86,3,Clothing,T-Shirt
TXNXPXJTW1S4K,CUST11628390,2024-09-10 20:58:32.794066,167.49,1,Clothing,Accessories
TXNKORFA69J6Y,CUST11628390,2024-11-16 20:58:32.794066,147.45,2,Home & Garden,Decor
TXN2FL6EH3PK9,CUST11628390,2024-07-29 20:58:32.794066,155.66,3,Books,Comics
TXN7WSQ01AIM0,CUST11628390,2024-09-02 20:58:32.794066,134.12,3,Toys & Games,Action Figures
TXNLJUXZ915JS,CUST12816993,2026-02-01 20:58:32.794066,283.3,4,Toys & Games,Board Games
TXNBMK2MZ9FXF,CUST12816993,2026-01-05 20:58:32.794066,242.14,4,Home & Garden,Decor
TXN6UP3S3VN9F,CUST12816993,2026-01-11 20:58:32.794066,456.12,5,Home & Garden,Bedding
TXN0K3W1B3TW2,CUST12816993,2026-01-09 20:58:32.794066,416.18,1,Clothing,Dress
TXNU49Z4GF2OL,CUST12816993,2026-02-02 20:58:32.794066,364.02,5,Home & Garden,Bedding
TXNODJG2L9LU6,CUST12816993,2026-01-30 20:58:32.794066,226.19,2,Toys & Games,Puzzles
TXNR0Z3JUZRMS,CUST12816993,2026-01-21 20:58:32.794066,480.45,2,Sports & Outdoors,Sportswear
TXNIIFL157KII,CUST12816993,2025-12-31 20:58:32.794066,440.1,5,Sports & Outdoors,Bicycle
TXNUZTK669M27,CUST12816993,2026-01-03 20:58:32.794066,299.56,1,Books,Educational
TXN4AI2MYXK0D,CUST12816993,2026-02-06 20:58:32.794066,466.46,5,Automotive,Car Accessories
TXN2B396IK6YN,CUST12816993,2026-02-11 20:58:32.794066,281.46,1,Toys & Games,Video Games
TXNKUE9MU9768,CUST12816993,2026-01-29 20:58:32.794066,580.92,1,Toys & Games,Action Figures
TXNKDDFOSWEUN,CUST12816993,2026-01-05 20:58:32.794066,304.3,2,Sports & Outdoors,Bicycle
TXNBALL4WJWXP,CUST12816993,2026-01-04 20:58:32.794066,376.94,5,Sports & Outdoors,Camping Gear
TXN0A0ACXP8QJ,CUST12816993,2026-01-05 20:58:32.794066,350.73,5,Automotive,Parts
TXNS5HFZJLU26,CUST12816993,2026-02-17 20:58:32.794066,335.48,3,Clothing,Shoes
TXNDBXRHG2F0R,CUST12816993,2026-02-13 20:58:32.794066,332.51,1,Automotive,Car Accessories
TXNZRQLHYUS5L,CUST12816993,2026-01-17 20:58:32.794066,431.75,5,Sports & Outdoors,Sportswear
TXND2TQ7YCIZJ,CUST12816993,2026-02-09 20:58:32.794066,232.85,4,Health & Beauty,Skincare
TXNL49E8VVZ88,CUST12816993,2026-01-25 20:58:32.794066,413.32,2,Food & Beverages,Beverages
TXN4VHD9QB6GP,CUST12816993,2026-02-05 20:58:32.794066,441.72,4,Toys & Games,Board Games
TXNKBUTT7Y9XH,CUST12816993,2026-02-08 20:58:32.794066,245.27,3,Books,Magazines
TXNJ2QGQCOZ20,CUST12816993,2026-01-15 20:58:32.794066,280.36,1,Office Supplies,Stationery
TXNKWTP0F8U2G,CUST12816993,2026-01-26 20:58:32.794066,516.42,2,Health & Beauty,Supplements
TXN7GSCW66IME,CUST12816993,2026-02-16 20:58:32.794066,449.39,4,Books,Educational
TXNC4O9PLGP6Z,CUST12816993,2026-01-23 20:58:32.794066,206.65,2,Electronics,Headphones
TXNDR1MFQPEAP,CUST12816993,2026-01-22 20:58:32.794066,193.4,5,Automotive,Parts
TXNAJRN5XT2HO,CUST12816993,2026-01-17 20:58:32.794066,501.32,4,Books,Magazines
TXN54POM0NWZT,CUST12816993,2026-01-21 20:58:32.794066,82.11,4,Home & Garden,Bedding
TXN5SNVCAJW23,CUST12816993,2026-02-16 20:58:32.794066,360.6,1,Sports & Outdoors,Camping Gear
TXNDN16B19B40,CUST12816993,2026-01-28 20:58:32.794066,458.7,4,Health & Beauty,Personal Care
TXNGF2ZJXFZQ9,CUST12816993,2026-01-22 20:58:32.794066,418.48,1,Health & Beauty,Supplements
TXNMOMBFJ1KB5,CUST12816993,2026-02-08 20:58:32.794066,49.12,1,Health & Beauty,Skincare
TXN2B297DISWW,CUST12816993,2026-01-21 20:58:32.794066,310.74,4,Electronics,Tablet
TXNURMUCQYM8E,CUST12816993,2026-01-20 20:58:32.794066,350.95,3,Health & Beauty,Skincare
TXNTEBRQLTHDW,CUST12816993,2026-01-26 20:58:32.794066,389.57,3,Clothing,Shoes
TXN2FQVBXBCJQ,CUST12816993,2026-02-03 20:58:32.794066,346.01,3,Home & Garden,Bedding
TXNW82KKN2FG7,CUST75552244,2025-06-26 20:58:32.794066,61.67,2,Home & Garden,Bedding
TXN753OGUWJ5F,CUST12317704,2025-11-04 20:58:32.794066,106.17,5,Automotive,Cleaning Supplies
TXN3EZMMFWC47,CUST12317704,2025-11-08 20:58:32.794066,163.15,5,Food & Beverages,Organic Products
TXNI7EHKXK12X,CUST12317704,2026-01-01 20:58:32.794066,144.07,5,Clothing,T-Shirt
TXN9180KR9IAO,CUST12317704,2025-11-13 20:58:32.794066,146.22,1,Food & Beverages,Beverages
TXN04YF1YJUMF,CUST12317704,2025-09-24 20:58:32.794066,98.96,2,Books,Fiction
TXNUZT9NZUU9N,CUST12317704,2025-10-27 20:58:32.794066,144.7,4,Food & Beverages,Beverages
TXNBWDV65GCS0,CUST55028209,2025-05-13 20:58:32.794066,117.37,1,Home & Garden,Decor
TXNP50ANPKJNV,CUST55028209,2025-01-02 20:58:32.794066,66.06,4,Health & Beauty,Personal Care
TXNS99LOUXIVO,CUST55028209,2025-03-14 20:58:32.794066,78.38,2,Automotive,Tools
TXND5OOTNS2AV,CUST55028209,2025-11-23 20:58:32.794066,153.73,4,Health & Beauty,Makeup
TXNG16HD6TY1C,CUST55028209,2025-12-06 20:58:32.794066,92.24,1,Electronics,Camera
TXNW3617NY4QV,CUST55028209,2025-09-17 20:58:32.794066,133.29,3,Toys & Games,Puzzles
TXN27M6LOLRFB,CUST55028209,2025-11-13 20:58:32.794066,101.13,2,Toys & Games,Puzzles
TXNIXYWMI2WAG,CUST55028209,2024-11-02 20:58:32.794066,100.81,2,Home & Garden,Decor
TXNRQ701FQ809,CUST55028209,2025-11-08 20:58:32.794066,84.51,3,Sports & Outdoors,Fitness Equipment
TXNCLQN521U49,CUST55028209,2025-09-09 20:58:32.794066,88.22,4,Electronics,Headphones
TXNJN4C1JYTUF,CUST55028209,2025-09-17 20:58:32.794066,61.4,4,Food & Beverages,Gourmet Food
TXNP08C1OV5BG,CUST55028209,2025-07-22 20:58:32.794066,91.97,3,Food & Beverages,Gourmet Food
TXN919M61C5Y8,CUST55028209,2024-12-16 20:58:32.794066,48.11,4,Office Supplies,Desk Accessories
TXNF8FHHDS2BN,CUST55028209,2025-08-11 20:58:32.794066,79.22,3,Home & Garden,Tools
TXN0LR44H919T,CUST55028209,2024-11-05 20:58:32.794066,77.14,5,Office Supplies,Stationery
TXNQUW0KMYRTG,CUST55028209,2025-11-24 20:58:32.794066,103.91,4,Clothing,T-Shirt
TXNOCID7S4MSF,CUST55028209,2025-04-18 20:58:32.794066,52.73,2,Sports & Outdoors,Sportswear
TXNT83XJ1WRC7,CUST55028209,2024-12-30 20:58:32.794066,51.43,4,Food & Beverages,Snacks
TXNHA9DCTOKD6,CUST55028209,2025-07-23 20:58:32.794066,55.58,4,Clothing,T-Shirt
TXNR638HKOMEI,CUST55028209,2025-06-12 20:58:32.794066,130.98,4,Home & Garden,Decor
TXNTP5HDHDPWG,CUST55028209,2026-01-03 20:58:32.794066,65.8,4,Books,Fiction
TXN0RVPWLMLNU,CUST55028209,2025-10-10 20:58:32.794066,90.4,3,Food & Beverages,Snacks
TXNLICTH2LCKQ,CUST55028209,2025-04-26 20:58:32.794066,93.58,3,Office Supplies,Stationery
TXNU4W9I6A4BQ,CUST60417448,2026-01-19 20:58:32.794066,150.94,5,Office Supplies,Furniture
TXNJK5JGE34X8,CUST60417448,2026-01-09 20:58:32.794066,120.27,5,Clothing,Shoes
TXNL214U9S9NE,CUST60417448,2025-12-28 20:58:32.794066,38.43,1,Home & Garden,Furniture
TXNYC9CW76PZQ,CUST60417448,2026-01-26 20:58:32.794066,61.83,4,Clothing,Dress
TXNHEM468L6R5,CUST60417448,2025-12-15 20:58:32.794066,129.08,2,Sports & Outdoors,Camping Gear
TXN4IHTBOEUYP,CUST60417448,2026-01-08 20:58:32.794066,155.2,4,Food & Beverages,Beverages
TXN7KX661SKOS,CUST60417448,2026-02-02 20:58:32.794066,124.49,5,Clothing,Shoes
TXND33JYP5FHG,CUST60417448,2026-02-10 20:58:32.794066,169.31,1,Office Supplies,Desk Accessories
TXN3F7U2HNZK9,CUST60417448,2025-12-18 20:58:32.794066,67.02,5,Electronics,Camera
TXNXSMNBC1OXH,CUST60417448,2026-01-16 20:58:32.794066,81.26,4,Home & Garden,Tools
TXN6541TIYM6D,CUST60417448,2026-01-23 20:58:32.794066,108.89,4,Toys & Games,Video Games
TXN65EKIYB6CJ,CUST60417448,2026-01-13 20:58:32.794066,142.73,2,Automotive,Car Accessories
TXNQK4YO7LFBM,CUST60417448,2025-12-15 20:58:32.794066,65.22,5,Toys & Games,Video Games
TXNLRPR0ICXZ7,CUST60417448,2026-01-16 20:58:32.794066,121.47,3,Books,Magazines
TXN7MCS1QWTZQ,CUST60417448,2026-02-03 20:58:32.794066,159.43,5,Health & Beauty,Skincare
TXNYQE78LXF7X,CUST60417448,2026-01-05 20:58:32.794066,103.92,5,Office Supplies,Desk Accessories
TXN7KGB2LOGI4,CUST60417448,2025-12-20 20:58:32.794066,96.67,3,Sports & Outdoors,Fitness Equipment
TXNIWRV9LNTBA,CUST60417448,2026-01-21 20:58:32.794066,109.88,5,Automotive,Cleaning Supplies
TXNQE523QCF3O,CUST60417448,2025-12-14 20:58:32.794066,94.0,4,Electronics,Camera
TXN7IEAFOZYP0,CUST60417448,2026-01-11 20:58:32.794066,127.12,3,Sports & Outdoors,Camping Gear
TXNAWOHJ4E6JI,CUST60417448,2026-01-27 20:58:32.794066,136.88,3,Electronics,Smartphone
TXN8M561B6ELF,CUST60417448,2026-01-12 20:58:32.794066,122.5,1,Books,Magazines
TXNCW2J45QJEN,CUST60417448,2025-12-22 20:58:32.794066,85.98,2,Sports & Outdoors,Sportswear
TXN1RFH6CCRDV,CUST60417448,2026-01-21 20:58:32.794066,131.13,5,Clothing,Jacket
TXNWIR643OE9R,CUST60417448,2025-12-20 20:58:32.794066,109.82,5,Toys & Games,Board Games
TXNGYC2OTHVSO,CUST60417448,2026-01-29 20:58:32.794066,144.76,4,Office Supplies,Desk Accessories
TXN6YZIRX61SK,CUST60417448,2026-01-16 20:58:32.794066,84.65,1,Clothing,T-Shirt
TXNSWHUVYUA1O,CUST60417448,2026-01-19 20:58:32.794066,107.84,2,Automotive,Parts
TXNF16NSZO2YZ,CUST60417448,2025-12-24 20:58:32.794066,47.11,4,Electronics,Laptop
TXNUG8GVLEOVN,CUST60417448,2026-01-14 20:58:32.794066,148.89,5,Food & Beverages,Gourmet Food
TXNMJSIAVTQ3L,CUST60417448,2025-12-23 20:58:32.794066,63.08,3,Office Supplies,Furniture
TXNJ42ES5F33F,CUST60417448,2025-12-21 20:58:32.794066,73.02,2,Office Supplies,Furniture
TXNKTGCGL7TAE,CUST60417448,2026-01-31 20:58:32.794066,114.01,2,Electronics,Tablet
TXNYMVBYXEJW5,CUST60417448,2026-01-14 20:58:32.794066,119.13,2,Toys & Games,Video Games
TXNLNMY83H554,CUST60417448,2026-01-24 20:58:32.794066,64.75,5,Automotive,Tools
TXNTZ17EQ90PJ,CUST60417448,2026-01-22 20:58:32.794066,103.75,3,Sports & Outdoors,Bicycle
TXNVRC6CQLSCC,CUST60417448,2026-01-23 20:58:32.794066,61.38,1,Books,Non-Fiction
TXNPUBE0I00ZR,CUST60417448,2026-01-09 20:58:32.794066,115.95,3,Toys & Games,Video Games
TXN3Z6OGSD2YW,CUST60417448,2025-12-27 20:58:32.794066,130.03,2,Home & Garden,Kitchen Appliances
TXNQQP38GMCQJ,CUST60417448,2026-02-01 20:58:32.794066,125.23,4,Sports & Outdoors,Camping Gear
TXNGFUASOQS9C,CUST60417448,2026-02-10 20:58:32.794066,101.94,1,Food & Beverages,Beverages
TXNAGD7Q0Y9Z4,CUST60417448,2026-01-17 20:58:32.794066,84.23,3,Toys & Games,Puzzles
TXNVMW3WXP455,CUST21082389,2026-01-29 20:58:32.794066,102.68,5,Electronics,Headphones
TXNYWBN8XZ6X5,CUST21082389,2026-01-02 20:58:32.794066,69.42,3,Sports & Outdoors,Bicycle
TXNNOIPQIYPKM,CUST21082389,2026-01-31 20:58:32.794066,137.43,5,Sports & Outdoors,Sportswear
TXNTMNZUI4NCS,CUST21082389,2026-01-12 20:58:32.794066,95.47,2,Automotive,Parts
TXN14TWM30G6C,CUST21082389,2025-11-26 20:58:32.794066,95.43,5,Books,Educational
TXNZTSO5B8LZW,CUST21082389,2025-12-23 20:58:32.794066,92.8,1,Electronics,Camera
TXNYWSGUG8A17,CUST21082389,2025-12-29 20:58:32.794066,140.93,3,Books,Non-Fiction
TXN25613S0R11,CUST21082389,2025-12-30 20:58:32.794066,91.09,5,Home & Garden,Tools
TXNIO3SIZW4O1,CUST21082389,2026-02-01 20:58:32.794066,119.43,1,Clothing,Dress
TXNTZ9JC9RASG,CUST21082389,2025-11-04 20:58:32.794066,70.81,1,Electronics,Tablet
TXNGZZJHSJ25V,CUST21082389,2025-11-10 20:58:32.794066,124.75,1,Toys & Games,Puzzles
